 date       | timestamp                       | value
 2020-04-14 | 2020-04-14 11:43:30.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:43:45.000000+0000 |     9
 2020-04-14 | 2020-04-14 11:44:00.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:44:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:44:30.000000+0000 |     9
 2020-04-14 | 2020-04-14 11:44:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:45:00.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:45:15.000000+0000 |    13
 2020-04-14 | 2020-04-14 11:45:30.000000+0000 |    28
 2020-04-14 | 2020-04-14 11:45:45.000000+0000 |    23
 2020-04-14 | 2020-04-14 11:46:00.000000+0000 |    23
 2020-04-14 | 2020-04-14 11:46:15.000000+0000 |    35
 2020-04-14 | 2020-04-14 11:46:30.000000+0000 |   112
 2020-04-14 | 2020-04-14 11:46:45.000000+0000 |    79
 2020-04-14 | 2020-04-14 11:47:00.000000+0000 |     7
 2020-04-14 | 2020-04-14 11:47:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:47:30.000000+0000 |     9
 2020-04-14 | 2020-04-14 11:47:45.000000+0000 |     9
 2020-04-14 | 2020-04-14 11:48:00.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:48:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:48:30.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:48:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:49:00.000000+0000 |    11
 2020-04-14 | 2020-04-14 11:49:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:49:30.000000+0000 |    12
 2020-04-14 | 2020-04-14 11:49:45.000000+0000 |    24
 2020-04-14 | 2020-04-14 11:50:00.000000+0000 |    27
 2020-04-14 | 2020-04-14 11:50:15.000000+0000 |    26
 2020-04-14 | 2020-04-14 11:50:30.000000+0000 |    49
 2020-04-14 | 2020-04-14 11:50:45.000000+0000 |   141
 2020-04-14 | 2020-04-14 11:51:00.000000+0000 |    36
 2020-04-14 | 2020-04-14 11:51:15.000000+0000 |     9
 2020-04-14 | 2020-04-14 11:51:30.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:51:45.000000+0000 |    11
 2020-04-14 | 2020-04-14 11:52:00.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:52:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:52:30.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:52:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:53:00.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:53:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:53:30.000000+0000 |    11
 2020-04-14 | 2020-04-14 11:53:45.000000+0000 |    17
 2020-04-14 | 2020-04-14 11:54:00.000000+0000 |    24
 2020-04-14 | 2020-04-14 11:54:15.000000+0000 |    26
 2020-04-14 | 2020-04-14 11:54:30.000000+0000 |    25
 2020-04-14 | 2020-04-14 11:54:45.000000+0000 |    75
 2020-04-14 | 2020-04-14 11:55:00.000000+0000 |   137
 2020-04-14 | 2020-04-14 11:55:15.000000+0000 |     8
 2020-04-14 | 2020-04-14 11:55:30.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:55:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:56:00.000000+0000 |    11
 2020-04-14 | 2020-04-14 11:56:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:56:30.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:56:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:57:00.000000+0000 |     9
 2020-04-14 | 2020-04-14 11:57:15.000000+0000 |     9
 2020-04-14 | 2020-04-14 11:57:30.000000+0000 |    11
 2020-04-14 | 2020-04-14 11:57:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 11:58:00.000000+0000 |    25
 2020-04-14 | 2020-04-14 11:58:15.000000+0000 |    24
 2020-04-14 | 2020-04-14 11:58:30.000000+0000 |    26
 2020-04-14 | 2020-04-14 11:58:45.000000+0000 |    24
 2020-04-14 | 2020-04-14 11:59:00.000000+0000 |    92
 2020-04-14 | 2020-04-14 11:59:15.000000+0000 |   114
 2020-04-14 | 2020-04-14 11:59:30.000000+0000 |     7
 2020-04-14 | 2020-04-14 11:59:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:00:00.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:00:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:00:30.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:00:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:01:00.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:01:15.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:01:30.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:01:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:02:00.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:02:15.000000+0000 |    23
 2020-04-14 | 2020-04-14 12:02:30.000000+0000 |    25
 2020-04-14 | 2020-04-14 12:02:45.000000+0000 |    27
 2020-04-14 | 2020-04-14 12:03:00.000000+0000 |    30
 2020-04-14 | 2020-04-14 12:03:15.000000+0000 |   101
 2020-04-14 | 2020-04-14 12:03:30.000000+0000 |   100
 2020-04-14 | 2020-04-14 12:03:45.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:04:00.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:04:15.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:04:30.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:04:45.000000+0000 |    11
 2020-04-14 | 2020-04-14 12:05:00.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:05:15.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:05:30.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:05:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:06:00.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:06:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:06:30.000000+0000 |    23
 2020-04-14 | 2020-04-14 12:06:45.000000+0000 |    27
 2020-04-14 | 2020-04-14 12:07:00.000000+0000 |    22
 2020-04-14 | 2020-04-14 12:07:15.000000+0000 |    27
 2020-04-14 | 2020-04-14 12:07:30.000000+0000 |    97
 2020-04-14 | 2020-04-14 12:07:45.000000+0000 |   108
 2020-04-14 | 2020-04-14 12:08:00.000000+0000 |     8
 2020-04-14 | 2020-04-14 12:08:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:08:30.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:08:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:09:00.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:09:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:09:30.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:09:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:10:00.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:10:15.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:10:30.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:10:45.000000+0000 |    23
 2020-04-14 | 2020-04-14 12:11:00.000000+0000 |    26
 2020-04-14 | 2020-04-14 12:11:15.000000+0000 |    25
 2020-04-14 | 2020-04-14 12:11:30.000000+0000 |    23
 2020-04-14 | 2020-04-14 12:11:45.000000+0000 |    89
 2020-04-14 | 2020-04-14 12:12:00.000000+0000 |   118
 2020-04-14 | 2020-04-14 12:12:15.000000+0000 |     8
 2020-04-14 | 2020-04-14 12:12:30.000000+0000 |    11
 2020-04-14 | 2020-04-14 12:12:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:13:00.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:13:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:13:30.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:13:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:14:00.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:14:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:14:30.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:14:45.000000+0000 |    14
 2020-04-14 | 2020-04-14 12:15:00.000000+0000 |    25
 2020-04-14 | 2020-04-14 12:15:15.000000+0000 |    22
 2020-04-14 | 2020-04-14 12:15:30.000000+0000 |    24
 2020-04-14 | 2020-04-14 12:15:45.000000+0000 |    22
 2020-04-14 | 2020-04-14 12:16:00.000000+0000 |    96
 2020-04-14 | 2020-04-14 12:16:15.000000+0000 |   110
 2020-04-14 | 2020-04-14 12:16:30.000000+0000 |     7
 2020-04-14 | 2020-04-14 12:16:45.000000+0000 |    11
 2020-04-14 | 2020-04-14 12:17:00.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:17:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:17:30.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:17:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:18:00.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:18:15.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:18:30.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:18:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:19:00.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:19:15.000000+0000 |    22
 2020-04-14 | 2020-04-14 12:19:30.000000+0000 |    27
 2020-04-14 | 2020-04-14 12:19:45.000000+0000 |    25
 2020-04-14 | 2020-04-14 12:20:00.000000+0000 |    26
 2020-04-14 | 2020-04-14 12:20:15.000000+0000 |    97
 2020-04-14 | 2020-04-14 12:20:30.000000+0000 |   109
 2020-04-14 | 2020-04-14 12:20:45.000000+0000 |     7
 2020-04-14 | 2020-04-14 12:21:00.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:21:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:21:30.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:21:45.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:22:00.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:22:15.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:22:30.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:22:45.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:23:00.000000+0000 |     9
 2020-04-14 | 2020-04-14 12:23:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:23:30.000000+0000 |    22
 2020-04-14 | 2020-04-14 12:23:45.000000+0000 |    22
 2020-04-14 | 2020-04-14 12:24:00.000000+0000 |    25
 2020-04-14 | 2020-04-14 12:24:15.000000+0000 |    26
 2020-04-14 | 2020-04-14 12:24:30.000000+0000 |    83
 2020-04-14 | 2020-04-14 12:24:45.000000+0000 |   127
 2020-04-14 | 2020-04-14 12:25:00.000000+0000 |     8
 2020-04-14 | 2020-04-14 12:25:15.000000+0000 |    10
 2020-04-14 | 2020-04-14 12:25:30.000000+0000 |    10
